source_file,date,year,n_items,n_found,Energy,Protein,Carbohydrate,Fiber,"Sugars, Total",Total fat,"Fatty acids, total saturated",Cholesterol,Calcium,Iron,Magnesium,Potassium,Sodium,Zinc,"Vitamin A, RAE",Vitamin C,Vitamin D (D2 + D3),Vitamin B-12,"Folate, total",Thiamin,Riboflavin,raw_energy,is_outlier
2024_01_10.csv,2024-01-10,2024,10,10,1030.6673040152964,8.330000000000002,201.085,16.55,8.99,25.180000000000003,15.816999999999998,18.0,96.0,0.965,86.2,1452.5,312.5,0.78,9.5,162.0,0.0,0.0,96.5,0.16849999999999998,0.09,1030.6673040152964,False
2024_01_11.csv,2024-01-11,2024,1,1,367.0,3.33,10.0,0.7,0.0,33.33,3.33,0.0,0.0,0.0,0.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,False
2024_01_14.csv,2024-01-14,2024,22,22,4297.832007648183,168.30079999999998,761.2372,101.38799999999999,0.0,85.619,14.57676,438.36,1049.84,55.5594,292.4,9909.64,8467.96,4.8088,5126.84,166.60799999999998,0.76,0.3382,449.26,1.26552,1.44482,4297.832007648183,False
2024_01_24_b.csv,2024-01-24,2024,4,4,7766.25,53.54999999999999,803.5500000000001,26.625,0.0,419.6625,258.97499999999997,135.0,1788.75,22.537500000000005,0.0,0.0,675.0,0.0,0.0,10.875,0.0,0.0,0.0,0.0,0.0,7766.25,False
2024_02_08.csv,2024-02-08,2024,27,27,9588.352642306407,274.35770249999996,1127.6272874999997,112.7039,10.44782,393.1527699999999,220.39301299999997,550.25,4999.743,51.417480000000005,758.8136999999999,9637.241,8230.931,34.79114,5074.54,155.00800000000004,0.0,0.0,264.4,1.043231,1.4096799999999998,9588.352642306407,False
2024_02_22.csv,2024-02-22,2024,21,21,8275.646271510515,169.91,1169.425,88.78599999999999,0.0,309.40000000000003,129.75636,811.24,439.26,26.293200000000002,547.6400000000001,1782.44,9291.380000000001,10.407200000000001,3.5,34.1,0.0,0.0048000000000000004,166.96,0.1331,0.78288,8275.646271510515,False
2024_03_05.csv,2024-03-05,2024,35,35,13723.970992402008,478.72428749999995,1090.8562124999999,96.87,44.95,823.0475999999999,369.50163999999995,2163.75,7855.93,62.5178,261.25,5765.299999999999,14938.17,3.8747,5023.52,455.71000000000004,9.600000000000001,0.96,422.2,0.7376600000000001,1.6985799999999998,13723.970992402008,False
2024_03_24.csv,2024-03-24,2024,25,25,18757.221931166347,335.86840000000007,1263.4003799999998,104.68640000000002,18.156,1321.8355999999999,566.5550220000001,1866.0,1313.906,37.072199999999995,311.56,4473.32,12796.44,6.169040000000001,2572.35,152.224,0.0,0.0,235.916,2.44476,1.5775799999999998,18757.221931166347,False
2024_03_25.csv,2024-03-25,2024,39,39,13059.364059163194,580.0048749999999,903.7204849999998,110.55330000000001,31.36674,962.8532000000002,243.48987999999989,1798.4,1755.4750000000004,110.82258000000006,542.573,11583.62,15522.8,8.137139999999999,5123.54,190.628,0.0,0.26,464.9,2.5018200000000004,2.23116,13059.364059163194,False
2024_03_25_b.csv,2024-03-25,2024,27,27,10325.821931166349,353.47440000000006,1432.0583799999997,124.00640000000001,18.156,328.59560000000005,107.975822,1096.0,1789.1059999999998,42.176199999999994,479.56,5509.32,16021.640000000001,7.541040000000001,2575.15,184.98399999999998,0.0,0.0,426.316,2.64636,1.83438,10325.821931166349,False
2024_03_30.csv,2024-03-30,2024,39,39,13059.364059163194,580.0048749999999,903.7204849999998,110.55330000000001,31.36674,962.8532000000002,243.48987999999989,1798.4,1755.4750000000004,110.82258000000006,542.573,11583.62,15522.8,8.137139999999999,5123.54,190.628,0.0,0.26,464.9,2.5018200000000004,2.23116,13059.364059163194,False
2024_04_18.csv,2024-04-18,2024,35,35,13747.408221797323,425.36999999999995,1060.3600000000001,148.14999999999998,37.379999999999995,754.6399999999999,231.82500000000002,1276.0,6860.0,53.144999999999996,125.1,8446.5,32415.5,1.7399999999999998,11.5,359.30000000000007,0.0,0.0,111.5,0.2625,0.249,13747.408221797323,False
2024_04_25.csv,2024-04-25,2024,1,1,270.0,15.209999999999999,44.550000000000004,0.9,0.0,4.365,2.6999999999999997,22.5,805.5,0.0,0.0,697.5,193.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,270.0,False
2024_04_25_b.csv,2024-04-25,2024,3,1,250.0,30.0,0.0,0.0,0.0,20.0,5.0,70.0,0.0,1.8,0.0,0.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,True
2024_05_04.csv,2024-05-04,2024,21,21,3899.53120458891,131.564,607.0668,133.31400000000002,51.71,118.89259999999999,15.948440000000002,325.0,911.88,31.153200000000002,302.91999999999996,5579.1,20400.0,7.5218,2650.52,549.704,0.0,1.08,299.2,0.87466,0.8485800000000001,3899.53120458891,False
2024_05_08.csv,2024-05-08,2024,57,57,27641.051293817716,620.8831333333331,2561.8143999999998,283.68400000000014,0.0,1686.5677999999998,642.9689799999996,1528.986666666667,9312.766666666666,159.5369333333334,832.0533333333334,16359.25,42305.43666666666,17.69103333333333,177.26666666666665,412.96599999999995,3.4493333333333336,2.1881333333333335,814.0366666666666,4.537179999999999,3.159533333333333,27641.051293817716,False
2024_05_11.csv,2024-05-11,2024,31,29,11118.5134692543,367.17981999999995,513.7326999999998,144.7698,1.0639999999999998,818.9295,196.141842,950.03,2951.702,49.99757999999999,122.02,8911.663999999999,41731.052,2.1986999999999997,14.806000000000001,214.8892,0.006999999999999999,0.069,130.446,0.156306,0.215922,11118.5134692543,False
2024_06_02.csv,2024-06-02,2024,34,34,20313.736257827437,377.71257625000004,2496.3431687499997,393.57680000000005,56.744875,1018.741875,424.99091690000006,575.0,6650.5265,142.696305,1191.2975,7537.114,11034.521999999999,19.252425,5086.456,870.8961999999999,0.0,0.36,278.26599999999996,1.9623460000000001,1.5147220000000001,20313.736257827437,False
2024_06_14.csv,2024-06-14,2024,16,16,3726.34,160.2628,513.0665999999999,64.904,0.0,122.179,40.698240000000006,584.0,1136.0,42.11300000000001,427.32,3849.6,3025.74,7.521800000000001,2637.02,74.70400000000001,22.0,6.92,140.7,3.7451600000000003,0.59458,3726.34,False
2024_07_11.csv,2024-07-11,2024,5,5,2417.74378585086,35.379999999999995,172.49,40.26,26.7,168.84000000000003,20.0,0.0,802.8,12.108,72.2,2726.0,6956.0,1.1949999999999998,5.0,181.5,0.0,0.0,40.0,2.125,0.8340000000000001,2417.74378585086,False
2024_07_15.csv,2024-07-15,2024,16,16,8256.940382409179,119.294,810.3518,45.324,8.99,254.5126,103.68743999999998,124.0,1725.68,32.1462,145.21999999999997,2664.6,2011.5,1.8167999999999997,2538.02,103.804,0.0,0.0,81.7,0.48716000000000004,0.34258,8256.940382409179,False
2024_07_21.csv,2024-07-21,2024,22,22,7340.998589866156,249.35337500000003,792.625745,59.089,0.0,430.69327,125.29929299999999,621.4399999999999,1519.2015000000001,37.89554,83.54,5437.6845,13230.2055,1.749355,13.075999999999999,113.44290000000001,0.0,1.9305999999999996,53.757000000000005,0.10477099999999999,0.15556299999999998,7340.998589866156,False
2024_07_25.csv,2024-07-25,2024,44,44,23707.411814319097,554.7238333333335,2690.639555555556,436.7722222222223,32.04,1245.9387555555559,415.67521111111114,398.75,3685.5788888888897,274.2893333333333,2595.0177777777776,23880.337777777775,32095.912222222225,44.58891111111111,5090.528888888889,907.612,0.0,0.0,597.7177777777778,1.438568888888889,3.2223800000000002,23707.411814319097,False
2024_07_30.csv,2024-07-30,2024,2,2,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,False
2024_07_30_b.csv,2024-07-30,2024,24,23,7967.930822179731,141.19706000000002,1105.2895300000002,157.021,0.0,317.48183000000006,92.37749,164.44,2774.686,116.83234999999999,615.6,12289.492999999999,21439.136,9.93449,2546.63,336.695,0.0,0.6123600000000001,487.971,1.22371,1.8897179999999998,7967.930822179731,False
2024_08_08_b.csv,2024-08-08,2024,23,23,3803.0889101338435,61.304,359.0313999999999,55.55000000000002,0.0,242.0992,45.807680000000005,191.66,531.72,15.118999999999996,185.5,3472.8999999999996,5946.28,4.9752,67.38,148.596,0.0,1.3223999999999998,255.29999999999995,0.47841999999999996,0.55072,3803.0889101338435,False
2024_08_28.csv,2024-08-28,2024,32,32,5500.132514340344,317.99602999999996,447.4932149999999,53.69,8.99,299.66306499999996,142.65714000000003,1078.8000000000002,3040.6830000000004,49.17912499999999,129.255,5260.486499999999,13182.543,2.522295,234.89,289.95,0.056499999999999995,0.6621300000000001,152.3055,0.30864,0.285584,5500.132514340344,False
2024_08_31.csv,2024-08-31,2024,26,26,6809.766921606119,251.10600000000008,1015.9794999999999,53.425,0.0,204.88,78.5297,1229.25,1003.75,67.1315,121.3,3722.45,8230.9,4.133,35.5,226.535,0.3,2.39,143.6,0.34535000000000005,0.30575,6809.766921606119,False
2024_09_28.csv,2024-09-28,2024,24,24,7862.092734225623,250.19479999999993,595.3636,79.5,10.68,503.54380000000003,152.75208,605.16,2191.4799999999996,49.095,60.540000000000006,5346.32,11326.68,2.2312,327.46000000000004,138.82,0.76,1.1702,302.46000000000004,0.14,0.49166000000000004,7862.092734225623,False
2024_10_13.csv,2024-10-13,2024,20,20,7112.84,168.839,909.3468,147.639,1.36,342.5575999999999,112.23794,471.75,1183.88,61.32070000000001,372.71999999999997,4942.6,8146.75,6.741799999999999,2537.02,130.22899999999998,0.0,0.0,184.7,1.00616,0.7775799999999999,7112.84,False
2024_10_29_b.csv,2024-10-29,2024,2,2,2750.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,False
2024_10_31.csv,2024-10-31,2024,6,6,1468.9,18.22,169.431,22.29,0.68,76.929,12.289000000000001,232.0,241.10000000000002,14.209,142.2,620.9,3532.0,2.76,2.0,0.0,0.0,0.0,72.0,0.3,0.23,1468.9,False
2024_11_03.csv,2024-11-03,2024,25,25,6842.640057361377,305.2628,944.3771000000002,169.835,0.0,229.9738,129.78288,770.61,4385.03,63.717000000000006,769.56,15978.79,6635.51,10.503200000000001,17204.3,684.44,0.76,0.4682,760.5600000000001,4.215,3.21416,6842.640057361377,False
2024_11_08.csv,2024-11-08,2024,18,18,4059.777839388145,214.67399999999998,226.70070000000004,42.739000000000004,1.36,301.08180000000004,144.32795000000002,799.0,1860.6000000000001,22.7338,359.80999999999995,2616.8100000000004,8789.91,7.143199999999999,1694.07,240.00499999999997,6.4,0.7048000000000001,280.86,1.79684,1.6999800000000003,4059.777839388145,False
2024_11_14.csv,2024-11-14,2024,5,5,534.0860420650096,3.9989999999999997,95.6098,10.008000000000001,0.0,14.031,2.943,116.0,76.2,3.6686,21.9,373.48,944.24,0.3644,3.5,68.71199999999999,0.0,0.0,58.26,0.09713999999999999,0.0872,534.0860420650096,False
2024_11_22.csv,2024-11-22,2024,18,18,3030.9340229445506,142.18696,276.21157999999997,18.0216,0.0,91.33564000000001,29.136054,373.0,1755.832,7.4153,7.15,2117.6400000000003,6211.784,0.06448,1.218,86.71220000000001,0.0,0.0,166.906,0.021876,0.013801999999999998,3030.9340229445506,False
2024_12_01.csv,2024-12-01,2024,15,15,8603.41120458891,170.858,455.98869999999994,57.30900000000001,0.0,702.6668000000001,76.57395,380.75,605.5,35.6558,87.21000000000001,5533.41,8844.46,1.5151999999999999,89.27,261.895,0.0,0.06480000000000001,147.66,0.15624,0.28778,8603.41120458891,False
2024_12_06.csv,2024-12-06,2024,23,23,7601.29710456501,100.17731250000001,517.1943375,71.89600000000002,6.68975,602.95495,353.59387999999996,1523.0,769.785,22.168250000000004,259.615,5286.18,7483.24,5.08625,5069.54,183.31999999999996,0.0,0.0,397.65999999999997,0.9094599999999999,0.8653599999999999,7601.29710456501,False
2024_12_12.csv,2024-12-12,2024,12,12,4342.0,102.08000000000001,459.32000000000005,23.1,0.0,199.28,14.45,475.0,372.0,12.920000000000002,0.0,532.0,14338.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,4342.0,False
2024_12_17.csv,2024-12-17,2024,14,14,3764.0,210.01999999999998,274.905,10.399999999999999,0.0,183.345,39.9,558.0,156.0,30.36,0.0,339.0,14885.5,0.0,0.0,20.999999999999996,0.0,0.0,0.0,0.0,0.0,3764.0,False
2024_12_20.csv,2024-12-20,2024,2,2,237.0,21.32,25.89,1.0,0.0,3.95,1.14,57.0,5.0,2.44,40.0,80.0,758.0,0.63,0.0,0.0,0.0,0.0,5.0,0.088,0.031,237.0,False
2024_12_28.csv,2024-12-28,2024,23,23,22478.78111453155,269.982885,1853.1535050000005,87.25299999999997,42.72,365.50723,163.68723000000003,1497.19,2296.4159999999997,49.136849999999995,285.56999999999994,4274.153,8775.776,8.69919,4.5,120.376,0.0,0.6123600000000001,76.101,4.470720000000002,2.0961379999999994,22478.78111453155,False
2024_12_31.csv,2024-12-31,2024,11,11,4172.613301147228,124.54052499999999,545.72335,92.2543,8.38023,191.37845,64.37713,0.0,593.0195,41.430695,206.53145,2187.7255,7055.960999999999,3.6224100000000004,228.7795,235.617,0.0,0.0,468.672,1.913155,1.5263125,4172.613301147228,False
2024_31_08.csv,2024-08-31,2024,27,27,8148.816921606119,294.43,1068.2325000000003,45.05,0.0,287.16499999999996,135.853,1715.25,2027.75,70.49000000000001,72.5,3179.5,8966.75,3.38,25.5,93.0,0.3,2.39,102.5,0.1645,0.20400000000000001,8148.816921606119,False
2025_01_03.csv,2025-01-03,2025,1,1,435.0,4.35,60.87,4.3,0.0,21.74,13.04,33.0,0.0,3.91,0.0,71.0,272.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.143,435.0,False
2025_01_05.csv,2025-01-05,2025,8,8,1236.8756787762907,101.6799,116.36040000000001,18.611000000000004,5.34,44.954299999999996,13.95937,218.0,485.35,10.4876,70.43,933.1200000000001,4039.49,0.7964,27.6,178.43699999999998,0.0,0.0,112.4,0.24261000000000002,0.29163000000000006,1236.8756787762907,False
2025_01_06.csv,2025-01-06,2025,2,2,314.0,10.43,39.379999999999995,1.2,0.0,13.5,4.91,18.0,153.0,1.66,0.0,0.0,419.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,314.0,False
2025_01_13.csv,2025-01-13,2025,13,13,2012.017686424474,32.93,287.8,27.450000000000003,0.0,80.48499999999997,14.252,298.75,195.5,10.18,85.0,1394.0,2276.75,1.65,66.0,97.35,11.0,3.46,182.0,0.309,0.403,2012.017686424474,False
2025_01_17.csv,2025-01-17,2025,16,16,44590.75573613767,383.0573999999999,2740.16858,137.82739999999995,0.0,329.467,63.027181999999996,120.0,1850.876,34.94,30.28,6358.17,14883.64,0.65024,13.83,235.22,0.0,0.0,241.216,0.0688,0.738,44590.75573613767,False
2025_01_20.csv,2025-01-20,2025,21,21,9082.204421606119,166.57281250000003,1495.1221875,107.53750000000001,0.0,244.3675,50.75900000000001,458.0,867.8,24.473750000000003,244.0,5394.5,22856.55,3.70725,826.5,18.2,3.2,0.32,277.5,1.1275000000000002,0.8959999999999999,9082.204421606119,False
2025_01_22.csv,2025-01-22,2025,8,8,6752.8,122.152,1121.444,55.13000000000001,0.0,424.563,104.13799999999999,63.0,1886.8,42.853,428.0,5758.4,2938.8,6.46,1.0,90.44,0.0,0.0,65.0,0.9339999999999999,0.31,6752.8,False
2025_02_02.csv,2025-02-02,2025,7,7,6695.673040152964,176.57999999999998,932.99,95.9,0.0,253.57,99.32,107.0,1413.0,49.74,421.0,9319.0,43270.0,5.8999999999999995,0.0,217.7,0.0,0.0,360.0,1.42,1.2850000000000001,6695.673040152964,False
2025_02_05.csv,2025-02-05,2025,25,25,11849.887323135756,239.64338999999998,1477.3184,117.54190000000001,1.4578200000000001,669.90017,273.73107300000004,357.0,2786.733,75.18548000000001,237.1637,5335.041,6209.221,3.58204,2537.52,115.20400000000001,0.0,0.0,446.2,2.0810709999999997,1.1581000000000001,11849.887323135756,False
2025_02_07.csv,2025-02-07,2025,14,14,5684.066921606119,110.562,804.0389999999999,32.91,0.0,211.62900000000005,121.9595,324.8,1554.4999999999998,24.547,114.7,2154.5,2557.0,3.375,464.5,275.1,0.6000000000000001,0.41500000000000004,260.5,0.8414999999999999,1.54,5684.066921606119,False
2025_02_15.csv,2025-02-15,2025,19,19,4816.679043977056,222.61800000000002,546.3986,85.728,5.76,194.21269999999998,99.18788,996.5,1106.76,49.278900000000014,508.59,8412.2,9381.0,15.0086,5084.04,179.058,4.199999999999999,10.5,515.4,2.2038200000000003,2.69466,4816.679043977056,False
2025_02_18.csv,2025-02-18,2025,10,10,4304.843116634799,59.19,347.8685,26.122,0.0,298.034,97.89012000000001,652.33,731.37,26.230400000000003,3.08,1061.38,42957.21,0.1544,0.0,13.4,0.0,0.0016,168.32,0.0332,0.02696,4304.843116634799,False
2025_02_22.csv,2025-02-22,2025,18,18,11845.233652007648,278.3939,1064.39808,34.522400000000005,0.0,702.5485000000002,368.068682,1466.3,5655.476000000001,36.247499999999995,153.63,1972.27,49878.24,4.4557400000000005,60.33,112.84,1.565,3.125,310.31600000000003,1.3946999999999998,1.0763500000000001,11845.233652007648,False
2025_02_25.csv,2025-02-25,2025,7,7,1365.1792543021031,37.08575,261.22825,20.758,0.0,19.3532,2.9432049999999994,260.0,145.885,7.490849999999999,14.82,1014.975,1600.52,0.32405,4.82,32.690000000000005,0.0,0.0,40.84,0.033670000000000005,0.06538000000000001,1365.1792543021031,False
2025_03_02.csv,2025-03-02,2025,20,20,5838.863938814532,179.66200000000003,755.1216,127.49500000000002,0.0,182.5242,70.37418,772.25,1803.17,63.94850000000001,783.53,16237.35,43530.6,12.631849999999998,11912.04,204.708,0.0,0.0,361.4,2.18437,1.92611,5838.863938814532,False
2025_03_05.csv,2025-03-05,2025,34,34,4731.394378585086,183.0713,663.1135000000003,94.53599999999999,10.68,118.32099999999998,36.09723,378.0,2508.34,35.413700000000006,362.29,7477.909999999999,5628.36,6.658399999999998,5207.87,470.641,11.0,3.5248,1024.44,2.22632,1.0933799999999996,4731.394378585086,False
2025_03_14.csv,2025-03-14,2025,25,25,3789.7297131931173,185.83210000000003,574.80448,96.9534,0.68,325.66309999999993,72.829382,496.0,774.6659999999999,28.66639999999999,561.1199999999999,13914.16,86753.99999999999,20.59454,5084.58,199.498,7.0,17.5,735.6360000000001,1.7044800000000007,3.0511399999999997,3789.7297131931173,True
2025_03_19.csv,2025-03-19,2025,13,13,2743.34,80.25399999999999,510.9818000000001,45.163999999999994,0.0,41.0626,2.2934400000000004,116.0,1795.88,25.368199999999995,143.32,2966.6,4060.5,1.4817999999999998,2535.02,62.404,0.0,0.0,70.7,5.50316,2.19358,2743.34,False
2025_03_21.csv,2025-03-21,2025,40,40,14758.275607818145,710.4218133333334,677.5104555555557,119.63822222222221,1.36,1030.2825955555552,296.483487111111,2405.25,2294.158888888889,49.27413333333333,1435.7027777777778,17740.549777777775,95223.64422222222,46.332391111111114,2630.162888888889,219.1848,25.400000000000006,55.31500000000001,853.4377777777778,3.855782888888889,7.575698000000001,14758.275607818145,False
2025_03_29.csv,2025-03-29,2025,24,24,7254.274856596558,195.13626000000002,715.2282299999999,46.45,10.68,386.17373000000015,135.91670999999997,1661.19,902.0360000000001,24.93535,100.77000000000001,1476.013,7159.896,1.9501899999999999,7.5,211.6,0.0,0.6123600000000001,88.201,0.46332000000000007,0.19331800000000002,7254.274856596558,False
2025_05_13.csv,2025-05-13,2025,5,5,574.0669216061185,60.53,26.604999999999997,5.15,0.0,23.8,6.553,186.0,18.0,6.175,14.5,992.5,1397.5,0.32,3.5,32.6,0.0,0.0,40.5,0.0335,0.065,574.0669216061185,False
2025_05_28.csv,2025-05-28,2025,26,26,9407.14449330784,293.38791999999995,1266.72434,156.4164,0.0,359.35756000000015,132.721042,953.63,2711.028,64.7184,1079.5899999999997,9626.946,84379.932,12.36042,2909.4,194.724,0.0,1.2247200000000003,1396.618,2.68675,1.289566,9407.14449330784,False
2025_05_31.csv,2025-05-31,2025,20,20,8264.006969407266,156.64213,812.1059149999996,65.424,0.68,486.74946499999993,258.24979499999995,1383.845,1619.6480000000001,27.275875,413.35499999999996,5573.156499999999,46203.547999999995,10.661895,6647.52,119.70400000000001,16.0,1.9061800000000002,413.5505,3.0095699999999996,3.4912389999999998,8264.006969407266,False
2025_06_05.csv,2025-06-05,2025,17,17,5155.009216061185,87.5731,1055.1183,146.166,0.68,116.09172499999998,39.28559500000001,70.10249999999999,2022.915,52.01254999999999,1285.0349999999999,20978.2225,5104.9775,16.074775,267.3225,596.62525,0.8757499999999999,0.11565,561.9825,1.46569,0.6261675,5155.009216061185,False
2025_06_12.csv,2025-06-12,2025,5,5,3245.0,92.75999999999999,120.96,6.0,0.0,228.2,142.46,1081.0,3062.0,3.63,0.0,0.0,2489.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,0.0,0.0,3245.0,False
2025_06_22.csv,2025-06-22,2025,37,37,12516.97469407266,422.16632999999996,874.156115,145.66199999999998,0.0,840.5283650000001,201.8018849999999,959.845,4341.048000000001,50.45967499999999,389.595,11442.0065,96429.77799999999,59.67749499999999,5690.85,312.86100000000005,1.2000000000000002,5.3209800000000005,362.3605,1.1777299999999997,2.060759,12516.97469407266,False
2025_06_27.csv,2025-06-27,2025,23,23,12848.721319311664,461.5236999999999,2387.1324,133.484,5.34,184.91929999999996,72.29165,420.25,4862.02,68.94510000000001,1845.02,8512.65,3576.93,21.754800000000003,227.31,457.4530000000001,7.5,3.3648000000000002,3434.61,15.8055,8.185939999999999,12848.721319311664,False
2025_07_05.csv,2025-07-05,2025,13,13,5597.954076400573,109.94361249999999,1028.9085375,85.31,23.39,95.41945,0.65572,0.0,730.105,32.9427,299.1975,5514.579999999998,9242.390000000001,4.464449999999999,5103.15,171.79649999999998,0.0,0.0,270.96999999999997,1.0870499999999998,1.0849799999999998,5597.954076400573,False
